gauge_id gauge_name gauge_lat gauge_lon area_ana area_gsim area_gsim_quality
60434600 descoberto_jus._captacao_barrocao -15.6344 -48.1842 nan nan nan
60435000 descoberto_-_chacara_89 -15.7089 -48.2339 113.23 107.5587 high
60435100 chapadinha_-_aviario_-_df_180 -15.6997 -48.2106 20.13 19.5378 high
60435150 olaria_-_df_080 -15.7086 -48.1994 12.12 12.1338 high
60435180 rodeador_montante_canal -15.6728 -48.1069 nan nan nan
60435200 rodeador_-_df_435 -15.725 -48.1683 111.96 111.4548 high
60435250 ribeirao_rodeador -15.7356 -48.1742 nan nan nan
60435300 capao_comprido_-_descoberto -15.7467 -48.1617 15.51 15.8327 high
60435400 ribeirao_das_pedras_(df-180) -15.7608 -48.16 76.15 77.5122 high
60435405 ribeirao_das_pedras -15.7622 -48.1594 nan nan nan
60436000 descoberto_-_jusante_barragem -15.7789 -48.2322 433.49 422.8809 high
60436145 taguatinga -15.8539 -48.0942 38.6 36.7862 high
60436150 descoberto_fazenda_bela_vista -16.2503 -48.2769 803 nan nan
60436185 melchior -15.9267 -48.2589 207 209.5459 high
60436190 descoberto_jusante_melchior -15.9411 -48.2522 805.35 nan nan
60436195 samambaia -15.9436 -48.2478 44.4 39.4398 low
60436300 baixo_rio_descoberto -16.0081 -48.2719 929 915.028 high
60436350 uhe_corumba_iv_fazenda_bela_vista -16.0211 -48.2703 930 nan nan
60436400 engenho_das_lajes -16.0528 -48.2444 77.5 73.7043 high
60439500 uhe_corumba_iv_mineradora_fronteira -16.0714 -48.3686 1226 nan nan
60443000 santo_antonio_do_descoberto -16.0778 -48.2772 1090 975.2789 low
60443830 ponte_alta -16.0372 -48.1361 187 188.4853 high
60443850 ponte_alta_-_df-020 -16.0114 -48.1167 174 175.7737 high
60444035 alagado -16.0467 -48.0822 45.3 46.1945 high
60444100 alagado_montante_corumba -16.0969 -48.1489 520.3 nan nan
60444500 uhe_corumba_iv_fazenda_beira -16.1544 -48.6664 1607 nan nan
60444700 uhe_corumba_iv_campo_limpo -16.3269 -48.5953 673 nan nan
60444850 uhe_corumba_iv_alagado -16.1264 -48.1494 572 nan nan
60444950 uhe_corumba_iv_barramento -16.3211 -48.1869 nan nan nan
60445000 estrada_go-56_(pcd_inpe) -16.3633 -48.0894 7690 7649.414 high
60448000 uhe_corumba_iii_montante_fazenda_palmital -16.3089 -48.0878 nan nan nan
60453000 uhe_corumba_iii_montante_fazenda_cachoeira -16.6022 -48.0989 nan nan nan
60453500 uhe_corumba_iii_barramento -16.7872 -47.9408 nan nan nan
60454000 uhe_corumba_iii_jusante -16.7933 -47.9322 nan nan nan
60470000 corrego_fumal_(br-020) -15.5939 -47.6683 47.8 44.8579 medium
60471000 ribeirao_mestre_d'armas_(br-020) -15.6056 -47.6922 49 52.4683 medium
60471185 mestre_d'armas -15.6686 -47.6714 200 197.2615 high
60471200 mestre_d'armas_-_vale_amanhecer -15.6758 -47.6647 201.28 198.899 high
60472000 corrego_taquarinha_(vc-133) -15.6428 -47.5156 10.7 10.0801 medium
60472100 corrego_taquara__(mont._taquarinha_vc-133) -15.6514 -47.5075 10.4 10.4915 high
60472200 taquara_jusante_-_(chacara_70) -15.6217 -47.5336 36.59 35.799 high
60472230 pipiripau_-_br-020_-_chacara_14 -15.5717 -47.5094 83.87 81.4934 high
60472235 pipiripau -15.6144 -47.5456 127 nan nan
60472240 pipiripau_montante_canal -15.6397 -47.5742 184.08 182.4776 high
60472300 pipiripau_montante_captacao -15.6558 -47.5967 189.21 203.6506 medium
60473000 pipiripau_frinocap_-_df_230 -15.6572 -47.6247 214.99 217.2273 high
60474000 ribeirao_sobradinho_(chacara_quilombo) -15.7278 -47.7272 104 119.0634 low
60474100 sobradinho_jusante_-__df-330 -15.7267 -47.6964 143.82 135.103 medium
60474300 ribeirao_sobradinho -15.7272 -47.6967 nan nan nan
60476000 df-06_(posto_antig0) -15.7453 -47.6767 683 721.7093 medium
60476100 df-06___df_250 -15.7414 -47.6744 689.19 678.1466 high
60476150 sao_bartolomeu_-_mont._paranoa -15.8028 -47.6942 771.25 757.6951 high
60476155 bartolomeu_-_montante_paranoa -15.8094 -47.7006 773 762.8028 high
60476160 sao_bartolomeu_-_jusante_paranoa -15.8186 -47.705 1859 nan nan
60476170 bartolomeu_-_jusante_paranoa -15.8186 -47.7047 1850 1843.723 high
60477030 milho_cozido -15.6611 -48.0175 nan nan nan
60477050 vargem_grande -15.67 -48.0219 11.95 nan nan
60477200 tres_barras_-_jusante_santa_maria -15.6658 -47.9528 39.69 39.0837 high
60477300 torto_-_granja -15.6867 -47.9256 209.15 208.1465 high
60477350 ribeirao_do_torto -15.7069 -47.8919 nan nan nan
60477400 torto_-_lago_(montante_paranoa) -15.7119 -47.8783 234.36 235.2623 high
60477500 jeriva_-_eppr_005 -15.7222 -47.8489 6.3 6.375 high
60477600 bananal_-_epia_003 -15.7272 -47.91 120.32 126.055 high
60477605 bananal_jusante_galeria_sudoeste -15.7281 -47.9092 nan nan nan
60477700 vicente_pires_-_montante -15.8078 -48.0067 26.5 27.134 high
60477800 vicente_pires_-_jusante -15.8575 -47.9775 83.4 86.3122 high
60478100 guara_-_zoologico -15.8664 -47.9656 31.1 29.1835 medium
60478150 guara_-_posto_novo -15.8597 -47.9431 35.8 33.2932 medium
60478200 montante_zoologico_-_epia_003_-_riacho_fundo -15.8594 -47.9419 171.26 174.6722 high
60478300 zoologico -15.8492 -47.9436 211 212.4967 high
60478400 ponte_aeroporto_-epar_002 -15.8511 -47.9328 211.54 215.1683 high
60478477 ribeirao_maria_pereira -16.0422 -47.8486 nan nan nan
60478480 captacao_da_saneago -16.0647 -47.9425 49 nan nan
60478485 gama_-_montante_capetinga -15.9414 -47.9439 34.6 38.619 low
60478493 corrego_taquara -15.9111 -47.9089 40 nan nan
60478500 gama_-_base_aerea -15.8708 -47.895 134.93 136.8551 high
60478520 ribeirao_do_gama -15.8583 -47.8739 nan nan nan
60478600 dom_bosco_-_cabeca_de_veado -15.8561 -47.8578 32.15 31.2368 high
60479200 paranoa_barragem_-_ceb -15.7956 -47.7844 1015 997.8102 high
60480000 paranoa_-_jusante_barragem -15.7925 -47.7647 1017 1008.931 high
60480045 montante_lancamento_ete_paranoa -15.7911 -47.7622 nan nan nan
60480055 paranoa_montante_sao_bartolomeu -15.8056 -47.7069 nan nan nan
60480200 fazenda_sao_sebastiao -15.8242 -47.6733 13.9 15.4157 low
60480310 taboca -15.8753 -47.7228 54 55.4818 high
60480500 papuda_-_agr._sao_sebastiao -15.9014 -47.7625 53.1 51.5701 high
60480550 papuda -15.8925 -47.7228 69.5 69.4493 high
60490000 df-18___br_251 -15.9478 -47.6678 2132 2133.404 high
60491000 cachoeirinha -16.0356 -47.6853 98.9 95.8852 high
60492000 santana -16.0508 -47.7442 146 149.4616 high
60492200 bartolomeu_-_fazenda_recreio -16.0633 -47.6797 2360 2355.36 high
60495000 rio_pamplona -16.4317 -47.6914 283 266.9964 medium
60500000 uhe_batalha_rio_sao_bartolomeu -16.5375 -47.8006 4130 4112.976 high
60510000 fazenda_buriti -16.9225 -47.9078 14800 14699.84 high
60510010 engenheiro_amorim -17.0361 -47.9408 nan 15077.97 high
60540000 uhe_corumba_i_rio_piracanjuba -17.1314 -48.1372 3680 3667.857 high
60544000 silvânia -16.6519 -48.6083 65.2 66.5192 high
60544100 jusante_de_silvânia -16.6542 -48.6103 62 nan nan
60544990 uhe_corumba_i_montante_1 -17.3283 -48.2392 20700 20548.1 high
60545000 pires_do_rio -17.3272 -48.2386 20700 20548.1 high
60555000 fazenda_rio_dos_bois -16.8358 -48.6556 380 nan nan
60564000 uhe_corumba_i_rio_do_peixe -17.5331 -48.5069 3310 3274.249 high
60565000 rio_do_peixe -17.5731 -48.4975 nan 3316.878 high
60570080 uhe_corumba_i_barramento -17.9878 -48.5328 27800 nan nan
60590000 fazenda_papua -17.7006 -48.8497 2360 2368.657 high
60591000 uhe_itumbiara_jusante_ponte_go-213 -17.7478 -48.8444 2410 2413.112 high
60600000 corumbazul -18.2486 -48.8306 33800 nan nan
60610080 uhe_itumbiara_barramento -18.4081 -49.0989 94700 nan nan
60615000 fazenda_cachoeira -18.6983 -48.7806 195 193.6525 high
60618000 pch_piedade_jusante -18.6664 -49.0636 1029 nan nan
60620000 ponte_rio_piedade -18.55 -49.1667 1710 1700.622 high
60625080 uhe_cachoeira_dourada_barramento -18.5019 -49.4914 99700 nan nan
60635000 inhumas -16.3464 -49.4942 532 526.2377 high
60640000 montante_de_goiânia -16.6136 -49.2797 1740 1723.493 high
60640100 pch_rochedo_montante_2 -16.6128 -49.2811 1740 nan nan
60642000 captacao_joao_leite -16.6317 -49.2439 765 784.6029 high
60645000 goiânia -16.6528 -49.2169 2800 2800.358 high
60650000 jusante_de_goiânia -16.6811 -49.1964 2830 2831.855 high
60653000 ribeirao_das_caldas -16.4581 -48.8972 51 50.8109 high
60654000 fazenda_sucuri -16.9136 -49.1047 1290 1285.626 high
60655000 fazenda_bonita_de_baixo -16.9572 -49.0764 4990 4983.199 high
60655500 pch_rochedo_montante_1 -17.1939 -49.1208 nan nan nan
60664800 jusante_barra_do_quati -16.7572 -49.4133 19.5 16.5692 low
60665000 professor_jamil -17.2536 -49.275 1250 1239.203 high
60670000 usina_rochedo -17.4097 -49.2225 6140 6132.314 high
60675000 aloândia -17.7531 -49.4575 9590 9530.55 high
60680000 ponte_meia_ponte -18.3489 -49.6017 11500 11492.79 high
60700000 anicuns -16.4653 -49.9428 nan 557.052 high
60710800 pch_fazenda_velha_montante_2 -17.8692 -51.9339 535 nan nan
60710900 pch_fazenda_velha_montante_1 -17.9847 -51.7867 1311 nan nan
60711010 pch_fazenda_velha_jusante -17.9744 -51.7603 1326 nan nan
60715000 fazenda_boa_vista -17.1069 -49.6883 4640 4625.559 high
60750000 fazenda_nova_do_turvo -17.0792 -50.2894 2640 2637.114 high
60765000 barra_do_monjolo -17.7322 -50.1808 7890 7828.282 high
60772000 fazenda_santa_maria -17.9808 -50.2469 17300 17153.49 high
60774000 montividiu -17.3592 -51.0753 1020 983.2164 high
60778000 fazenda_monte_alegre -17.3308 -50.7742 808 814.3106 high
60781000 ponte_rodagem -17.3258 -50.6819 5950 5866.107 high
60785000 fazenda_pinheiro -17.45 -50.7167 nan 1203.466 high
60785005 fazenda_paraiso -17.4658 -50.7742 1170 1155.67 high
60790000 ponte_rio_verdao -17.5411 -50.5564 8750 8646.124 high
60794000 pch_ype_jusante -17.7431 -50.4536 9837 nan nan
60795000 fazenda_bauzinho -17.9331 -50.3822 258 256.7135 high
60798000 maurilândia -17.9678 -50.3325 12800 12676.28 high
60805000 ponte_sul_goiana -18.0706 -50.1717 30700 30429.13 high
60805050 fazenda_rio_dos_bois -16.8358 -48.6556 380 372.5584 high
60810000 fazenda_alianca -18.1044 -50.0333 1360 1351.332 high
60811000 bom_jesus_de_goias -18.2128 -49.7533 148 nan nan
60835000 fazenda_paraiso -19.2369 -48.5667 1510 1511.153 high
60842000 ponte_br-153_(posto_tejuco) -19.0394 -49.0092 3760 3760.45 high
60845000 ituiutaba -18.9408 -49.4497 6310 6320.529 high
60848000 ponte_br-153_(faz._n0ssa_senhora_aparecida) -19.5019 -48.8586 830 822.6274 high
60850000 fazenda_buriti_do_prata -19.3597 -49.1803 2460 2448.873 high
60855000 ponte_do_prata -19.0356 -49.6972 5230 5223.887 high
60856000 ponte_br-365_(faz.boa_vista) -18.8847 -50.005 756 752.7453 high
60870000 quirinopolis -18.4983 -50.5286 1630 1633.131 high
60877080 uhe_sao_simao_barramento -18.9889 -48.1903 170898.2 nan nan
60884000 uhe_barra_dos_coqueiros_foz_ribeirao_paraiso -17.8197 -51.8233 4450 nan nan
60885000 ponte_rio_claro -17.9189 -51.7503 4590 4521.363 high
60890000 uhe_cacu_navislândia -18.0856 -51.6175 6880 nan nan
60891000 uhe_cacu_montante -18.3381 -51.2594 8720 nan nan
60895000 ponte_rio_doce -17.8608 -51.39 1280 1266.797 high
60895500 uhe_barra_dos_coqueiros_rio_doce -17.8669 -51.3808 1290 nan nan
60900000 ponte_br-364 -18.3008 -51.1469 nan 2657.845 high
60901000 uhe_cacu_rio_doce -18.3019 -51.1494 2670 nan nan
60901800 uhe_cacu_barramento -18.5306 -51.1478 12050 nan nan
60902000 uhe_cacu_jusante -18.5358 -51.1444 12100 nan nan
60903800 uhe_barra_dos_coqueiros_barramento -18.7217 -51.0033 12573 nan nan
60904000 uhe_barra_dos_coqueiros_jusante -18.7258 -51.0044 12600 nan nan
60905000 cachoeira_alta -18.7994 -50.9778 12800 12645.8 high
60907000 fazenda_rondinha -19.0792 -50.6506 13600 13385.03 high
60908000 uhe_eng._jose_luiz_muller_barramento -19.1164 -50.6417 13636 nan nan
60910000 ponte_do_cedro -17.5794 -52.6014 638 625.0314 high
60920000 itaruma -18.7119 -51.28 nan 10437.1 high
60920400 uhe_salto_barramento -18.8086 -51.1694 10961 nan nan
60920700 uhe_salto_do_rio_verdinho_montante -18.9444 -50.9672 11400 nan nan
60921500 uhe_salto_do_rio_verdinho_barramento -19.1617 -50.7619 11800 nan nan
60925001 ponte_sao_domingos -19.2081 -50.6628 3520 3528.823 high
60930000 fazenda_formoso -18.4067 -52.5325 1450 1426.433 high
60940000 campo_alegre -18.5161 -52.0964 3190 3091.322 high
60943000 uhe_espora_barramento -18.6792 -51.8672 4050 nan nan
60945000 ponte_rio_corrente -19.1583 -51.0083 7150 7016.333 high
60950000 canastra -19.1003 -51.1492 6850 6665.733 high
60960000 barra_do_prata -18.845 -52.2131 1200 1232.916 high
60960700 pch_pontal_do_prata_jusante -18.74 -52.2836 1444 nan nan
60960800 pch_retiro_velho_montante -18.7506 -52.2394 1530 nan nan
60961050 pch_retiro_velho_jusante -18.8297 -52.1717 1850 nan nan
60965000 apore -18.9858 -51.9131 4040 4057.22 high
60968000 cassilândia -19.1075 -51.7208 4700 4707.704 high
60970000 itaja -19.1397 -51.5336 5220 5233.518 high
61004000 ponte_do_costa -21.8 -44.1 783 782.8999 high
61006000 fazenda_piedade -21.9 -44.1333 nan 68.7844 high
61009000 bom_jardim_de_minas -21.9464 -44.1947 529 528.0866 high
61011000 santana_do_garambeu -21.6 -44.1 1180 1171.678 high
61012000 madre_de_deus_de_minas -21.4925 -44.3269 2070 2055.416 high
61014000 alagoa -22.17 -44.6369 282 285.8806 high
61016000 alagoa -22.1833 -44.65 nan 40.5527 high
61024000 aiuruoca -21.9797 -44.6025 532 539.6353 high
61027000 serraria -22.1333 -44.5 nan 1.1873 medium
61031000 carvalhos -21.9983 -44.4639 104 104.5836 high
61041000 fazenda_da_cachoeira -21.9631 -44.3947 68.5 58.6457 low
61043000 mina_de_niquel -22 -44.35 30.1 33.0785 medium
61045000 fazenda_paraiba -21.745 -44.3542 383 391.113 high
61052000 andrelândia -21.7381 -44.3056 274 280.6018 high
61060000 fazenda_laranjeiras -21.6889 -44.3508 1960 1971.388 high
61061080 uhe_camargos_barramento -21.325 -44.6161 6230 nan nan
61065001 itutinga -21.2811 -44.6453 6260 6289.296 high
61065080 uhe_itutinga_barramento -21.2928 -44.6233 nan nan nan
61075000 luminarias -21.5061 -44.9156 1010 991.813 high
61078000 itumirim -21.3211 -44.8719 1820 1818.95 high
61078600 uhe_porto_colombia_rio_capivari -21.3375 -44.8725 nan nan nan
61080000 vargem_do_engenho -21.1833 -43.6333 nan 16.7329 medium
61081000 fazenda_loschi -21.25 -43.6667 nan 117.4757 low
61085000 campolide -21.2794 -43.8144 569 552.0104 high
61087000 fazenda_da_conquista -21.3167 -43.7167 nan 55.7227 high
61088000 usina_barbacena -21.2667 -43.7 183 176.7908 high
61089998 barroso_-_montante -21.1833 -43.9667 nan 1013.934 high
61090000 barroso -21.1858 -43.9797 1040 1008.926 high
61093000 alfredo_vasconcelos -21.1311 -43.6561 20.8 20.7239 high
61095000 fazenda_bom_jardim -21.15 -43.8 469 nan nan
61100000 ibertioga -21.4444 -43.9633 186 188.7259 high
61105000 porto_do_elvas -21.1647 -44.1358 828 829.9658 high
61106900 uhe_porto_colombia_rio_das_mortes -21.0939 -44.5839 nan nan nan
61107000 porto_tiradentes -21.1222 -44.2333 2720 2698.846 high
61110000 carandai -20.95 -43.8333 nan 118.109 medium
61115000 usina_sao_joao_del_rei -21.0525 -44.2111 643 605.0852 medium
61122000 vila_rio_das_mortes -21.1956 -44.3286 272 272.0858 high
61125000 ponte_do_rio_do_peixe -20.9 -44.45 123 119.9479 high
61135000 ibituruna -21.1425 -44.7397 6070 5982.302 high
61140000 bom_sucesso -21.0342 -44.7714 348 361.1081 high
61145000 macaia -21.1447 -44.9139 nan 15354.7 high
61150000 ribeirao_vermelho -21.1833 -45.05 nan 15710.2 high
61165000 cervo -21.3333 -45 nan nan nan
61170000 carmo_da_cachoeira -21.45 -45.0333 nan 223.3034 medium
61173000 usina_couro_do_cervo -21.3422 -45.1714 390 384.6311 high
61175000 usina_nepomuceno -21.2572 -45.1672 nan 1015.211 high
61176000 uhe_marechal_mascarenhas_de_moraes_rio_do_cervo -21.2331 -45.1736 1060 1039.279 high
61195000 ponte_fernao_dias -20.75 -44.7167 313 314.8348 high
61196000 pch_oliveira_jusante -20.7711 -44.6978 258 nan nan
61197000 fazenda_da_lagoa -20.75 -44.7333 nan 324.2419 high
61202000 santana_do_jacare -20.9031 -45.1319 1620 1590.612 high
61203000 uhe_furnas_rio_jacare -20.4517 -45.1531 2013 nan nan
61230000 porto_capetinga -20.6667 -45.8333 nan 25292.19 high
61250000 fazenda_da_guarda -22.6878 -45.4797 109 106.8284 high
61250100 parque_estadual -22.6881 -45.4789 nan nan nan
61255000 vila_maria -22.4964 -45.2456 29.8 34.7369 low
61255300 pch_sao_bernardo_barramento -22.6011 -45.5483 31.73 nan nan
61262000 usina_de_bicas -22.5333 -45.3333 nan 88.9839 high
61262100 pch_repi_jusante -22.5356 -45.3617 137 nan nan
61265000 fazenda_corrego_alegre -22.5333 -45.45 nan 26.8341 high
61266000 fazenda_corrego_alegre -22.5333 -45.45 nan 11.4457 medium
61267000 delfim_moreira -22.5083 -45.2869 112 111.5068 high
61269000 fazenda_agua_limpa -22.4694 -45.3611 174 168.1988 high
61271000 itajuba -22.4458 -45.4242 869 844.5026 high
61272000 itajuba -22.4333 -45.45 nan 856.2553 high
61280000 bairro_santa_cruz -22.3706 -45.2156 268 251.0897 medium
61284000 cgh_luiz_dias_montante -22.3692 -45.3344 501 nan nan
61285000 sao_joao_de_itajuba -22.3772 -45.4475 560 541.4924 high
61295000 brasopolis -22.4697 -45.6219 156 167.0094 medium
61305000 santa_rita_do_sapucai -22.2508 -45.7089 2810 2782.766 high
61315000 bairro_do_rosas -22.7667 -45.7167 nan 57.5183 low
61317000 posto_fiscal_rio_negro -22.7667 -45.75 nan 321.078 high
61320000 sao_bento_do_sapucai -22.6858 -45.7353 475 476.9829 high
61323000 usina_paraisopolis -22.6 -45.7833 nan 14.7937 high
61335000 cachoeira_goncalves -22.5667 -45.8833 244 238.3139 high
61343000 bairro_do_analdino -22.5575 -45.8825 247 245.2334 high
61350000 conceicao_dos_ouros -22.4142 -45.7914 1310 1341.772 high
61360000 cambui -22.6069 -46.0417 116 120.6986 high
61370000 ponte_do_rodrigues -22.3542 -45.8539 676 685.3109 high
61380000 pouso_alegre -22.2564 -45.9814 390 397.0176 high
61389000 congonhal -22.15 -46.0833 283 292.4441 high
61390000 vargem_do_cervo -22.1167 -45.9178 486 497.5496 high
61405000 usina_sao_miguel -22 -45 118 116.4681 high
61410000 uhe_marechal_mascarenhas_de_moraes_rio_sapucai -22.0536 -45.6992 7330 7342.423 high
61415000 porto_santa_maria -21.9219 -45.2794 7755 nan nan
61424900 uhe_furnas_rio_sapucai -21.5861 -45.6631 nan nan nan
61425000 paraguacu -21.5861 -45.6631 9410 9317.366 high
61429000 itanhandu -22.2944 -44.9369 292 289.9745 high
61431000 bairro_sao_geraldo -21.3839 -44.9664 75.39 nan nan
61434000 itanhandu -22.2842 -44.9544 299 nan nan
61440000 itamonte -22.2739 -44.8719 147 nan nan
61443000 conquista -22.25 -44.8333 nan 31.6349 high
61447000 usina_pouso_alto -22.2 -44.9667 nan 81.4937 high
61450000 sao_lourenco -22.1064 -45.0475 1340 1344.73 high
61452000 usina_silvestre_ferraz -22.1322 -45.1542 53.1 58.9707 low
61460000 conceicao_do_rio_verde -21.8872 -45.0792 1840 1845.195 high
61470000 fazenda_severino_meireles -21.9167 -44.8167 107 106.2304 high
61470005 cruzilia -21.9167 -44.8167 nan 106.2304 high
61473000 baependi -21.9511 -44.8797 614 620.193 high
61484000 cristina_-_montante -22.2103 -45.2658 73 76.1463 high
61485000 cristina -22.2161 -45.2686 72 72.9774 high
61486000 cristina -22.2161 -45.2686 71.2 72.9774 high
61487000 pch_cristina_barramento -22.1619 -45.2772 161 159.0739 high
61487080 pch_cristina_jusante -22.1597 -45.2828 167 nan nan
61490000 cachoeira_mandembo -22.1667 -45.3 nan 166.3895 high
61500000 fazenda_juca_casimiro -21.87 -45.2622 744 758.9417 high
61505000 usina_bocaina -21.8833 -45.1833 nan 72.7574 high
61510000 tres_coracoes -21.7031 -45.2475 4180 4225.086 high
61513000 cachoeira_goulart -21.8717 -45.3464 56.6 56.5027 high
61520000 chacara_santana -21.6783 -45.2597 854 863.7856 high
61525000 capelinha_do_campo_grande -21.8333 -45.4333 nan 21.8144 high
61526000 acima_da_barragem -21.8333 -45.45 nan 35.5042 low
61526080 cgh_xicao_barramento -21.9242 -45.4708 56.7 nan nan
61530000 palmela_dos_coelhos -21.7828 -45.4422 360 355.887 high
61537000 uhe_furnas_rio_verde -21.6108 -45.4889 6300 6343.644 high
61540000 batista_de_melo -21.5147 -45.3539 6551 nan nan
61545000 fazenda_da_aroeira -21.45 -45.45 112 110.5581 high
61550000 pontalete -21.4583 -45.6678 16500 16548.02 high
61565000 cachoeira_poco_fundo -21.7886 -46.1244 349 337.4281 high
61566000 pch_poco_fundo_jusante -21.7383 -45.9583 724 nan nan
61568000 machado -21.6875 -45.9047 732 729.5402 high
61573000 fama -21.4497 -45.6736 16500 16568.53 high
61585000 fazenda_do_porto -21 -46 775 755.7476 high
61595000 serrania -21.7475 -46.0319 440 429.5969 high
61605000 usina_muzambinho -21 -46 31.6 nan nan
61610000 jureia -21.2789 -46.3608 884 874.7216 high
61615000 estacao_do_areado -21.3211 -46.1156 1450 1451.179 high
61635000 fazenda_sao_jose -21.1008 -46.0933 296 297.7657 high
61642000 fazenda_novo_horizonte -21.0167 -46.0833 nan 319.8507 high
61645000 porto_carrito -20.95 -46.0833 nan 24344.85 high
61657000 sao_jose_da_barra -20.6956 -46.1569 51600 51710.18 high
61661000 uhe_furnas_barramento -20.6717 -46.3175 52000 nan nan
61680000 usina_nova_resende -21.1167 -46.5667 nan 9.7653 high
61684000 pch_sao_joao_montante_2 -20.8533 -46.7031 1190 nan nan
61684500 pch_sao_joao_montante_1 -20.8389 -46.7044 1207 nan nan
61685000 pch_monte_alto_jusante -20.7706 -46.7197 1297 nan nan
61689000 pch_sao_joao_jusante -20.8017 -46.7053 1230 nan nan
61690000 usina_marambaia -20.7936 -46.7125 1220 1211.693 high
61695000 itau_de_minas -20.7389 -46.7347 nan 1271.665 high
61700000 usina_santana -20.8097 -46.8067 473 470.0988 high
61710000 cgh_santana_jusante -20.8097 -46.8067 498 nan nan
61730000 rifaina -20.0833 -47.3833 nan 61691.31 high
61730080 uhe_marechal_mascarenhas_de_moraes_barramento -20.2842 -47.0636 59600 nan nan
61731080 uhe_luiz_carlos_barreto_de_carvalho_barramento -20.1533 -47.2794 61100 nan nan
61734080 uhe_jaguara_barramento -20.0211 -47.4358 62700 nan nan
61740080 uhe_igarapava_barramento -19.9922 -47.7583 63500 nan nan
61756000 caninde -20.1667 -47.8833 1260 1255.01 high
61760080 uhe_volta_grande_barramento -20.0344 -48.2222 67600 nan nan
61770000 fazenda_carvalhais -21.1353 -47.0125 226 226.562 high
61772000 pch_dourados_santo_antonio_da_alegria -21.0856 -47.1494 449 452.28 high
61774000 cobica -21.0861 -47.1489 825 821.193 high
61776800 patrocinio_paulista -20.6328 -47.2836 275 277.7069 high
61776900 pch_dourados_montante -20.7694 -47.4667 2900 nan nan
61777000 batatais -20.8672 -47.5342 202 195.6268 high
61780000 fazenda_n.s._das_gracas -20.7333 -47.55 nan 3336.99 high
61780500 fazenda_velha_(cpfl) -20.6828 -47.6236 3870 3847.739 high
61781000 fazenda_silvana -20.7167 -47.6 3690 3677.348 high
61782000 usina_dourados -20.6833 -47.6167 nan 3847.739 high
61782100 pch_dourados_jusante -20.6436 -47.6753 3890 nan nan
61782500 buriti -20.615 -47.6878 83 82.3814 high
61783000 sitio_cachoeira -20.6014 -47.7006 258 260.9625 high
61783445 pch_palmeiras_barramento -20.5481 -47.8136 113 nan nan
61783450 pch_palmeiras_jusante -20.55 -47.8153 4640 nan nan
61783500 sitio_santa_fe -20.5444 -47.8211 4660 4645.507 high
61784400 pch_retiro_barramento -20.4381 -47.8881 nan nan nan
61784500 pch_retiro_jusante -20.4375 -47.8906 4830 nan nan
61785000 guara -20.4225 -47.8811 267 263.0699 high
61787000 uhe_porto_colombia_rio_sapucai_paulista -20.2497 -48.1561 5890 5888.096 high
61787500 fazenda_sao_domingos -20.2025 -48.29 6270 6266.986 high
61788000 fazenda_sao_domingos -20.2042 -48.2892 6260 6251.95 high
61794000 uberaba -19.7281 -47.9786 566 570.7103 high
61795000 conceicao_das_alagoas -19.9094 -48.3906 1950 1984.94 high
61795100 uhe_porto_colombia_rio_uberaba -19.9094 -48.3911 1980 1984.94 high
61796080 uhe_porto_colombia_barramento -20.1269 -48.5719 77200 nan nan
61800500 beira_de_santa_rita -22.0036 -46.3094 357 353.3658 high
61802500 cachoeira_do_carmo -21.7331 -46.4661 1650 1655.082 high
61802502 uhe_caconde_cachoeira_do_carmo -21.7217 -46.4556 1660 1658.552 high
61807000 usina_pocos_de_caldas -21.7836 -46.6217 374 354.1221 high
61807002 uhe_caconde_abaixo_cascata_das_antas -21.7286 -46.6033 480 nan nan
61810800 uhe_euclides_da_cunha_rio_bom_jesus -21.5308 -46.6178 378 nan nan
61811000 bom_jesus -21.5314 -46.6186 378 nan nan
61811080 uhe_caconde_barramento -21.575 -46.6236 2560 nan nan
61812000 uhe_euclides_da_cunha_abaixo_caconde -21.5583 -46.6583 2560 nan nan
61813000 uhe_caconde_jusante -21.5619 -46.6411 2580 nan nan
61815000 guaxupe -21.2942 -46.7042 76 75.4397 high
61817000 sao_jose_do_rio_pardo -21.6 -46.9 4090 4074.593 high
61817002 sao_jose_do_rio_pardo -21.5833 -46.8833 nan 4047.564 high
61817004 uhe_euclides_da_cunha_sao_jose_do_rio_pardo -21.5739 -46.8803 4060 nan nan
61818080 uhe_euclides_da_cunha_barramento -21.6014 -46.9494 4350 nan nan
61819080 uhe_limoeiro_barramento -21.6253 -47.0094 4430 nan nan
61820000 uhe_limoeiro_jusante -21.6236 -47.0353 4440 4869.68 medium
61821000 itobi -21.715 -46.9767 347 336.0166 high
61822000 fazenda_sao_joao_da_mata -21.6369 -47.0458 67 nan nan
61824000 usina_guaranesia -21.4167 -46.9333 635 642.5616 high
61826000 ponte_do_canoas -21.4203 -46.9622 649 662.6665 high
61830000 uhe_marimbondo_fazenda_corredeira -21.3183 -47.4767 8490 8482.476 high
61832000 estância_colorado -21.1833 -47.3833 nan 394.3962 high
61833000 uhe_agua_vermelha_ribeirao_preto -21.1017 -47.7586 10700 nan nan
61834000 clube_de_regatas -21.1036 -47.7572 10700 10671.93 high
61840000 parque_ribeirao_preto -21.1019 -47.7572 10700 10671.93 high
